Customer ID,Age,Gender,Income,Education,Country,Mariage,Children,Total spending,Frequency,Average spending,Quartile,Cluster
16190.0,18,Female,71763,High School,United Kingdom,Single,1,519.75,8,64.97,4,0
16191.0,50,Female,98407,Master,United Kingdom,Single,2,688.58,40,17.21,4,0
16200.0,60,Male,47361,College,United Kingdom,Single,4,1783.58,13,137.2,4,0
16202.0,73,Male,94119,Bachelor,United Kingdom,Single,2,506.69,11,46.06,4,0
16206.0,27,Female,60098,High School,United Kingdom,Single,3,747.57,14,53.4,4,0
16208.0,30,Male,70698,Master,United Kingdom,Single,2,861.01,10,86.1,4,0
16210.0,57,Female,26334,Bachelor,United Kingdom,Single,3,1137.69,37,30.75,4,0
16221.0,38,Other,50913,High School,United Kingdom,Married,3,761.42,10,76.14,4,3
16222.0,65,Female,94282,Master,United Kingdom,Single,1,554.47,2,277.24,4,0
16225.0,23,Other,63295,High School,United Kingdom,Married,2,876.31,18,48.68,4,3
16229.0,61,Other,23853,Bachelor,United Kingdom,Married,3,494.15,7,70.59,4,3
16235.0,62,Other,19283,High School,United Kingdom,Married,3,645.23,11,58.66,4,3
16240.0,38,Other,45800,High School,United Kingdom,Married,4,576.89,5,115.38,4,3
16241.0,78,Male,42478,Bachelor,United Kingdom,Single,2,2349.98,16,146.87,4,0
16242.0,49,Other,70276,Master,United Kingdom,Married,2,1898.33,18,105.46,4,3
16253.0,65,Male,81758,Master,United Kingdom,Married,3,607.81,9,67.53,4,3
16255.0,28,Female,67983,College,United Kingdom,Single,4,1665.78,19,87.67,4,0
16258.0,34,Other,75471,Master,United Kingdom,Single,4,918.95,16,57.43,4,0
16261.0,79,Male,65098,Bachelor,United Kingdom,Single,4,514.83,6,85.8,4,0
16265.0,32,Other,19309,High School,United Kingdom,Married,0,1444.57,15,96.3,4,3
16266.0,55,Other,62892,High School,United Kingdom,Single,3,467.94,14,33.42,4,0
16271.0,29,Male,17180,Master,United Kingdom,Single,2,593.87,11,53.99,4,0
16274.0,53,Male,99779,Bachelor,United Kingdom,Married,0,573.2,1,573.2,4,3
16279.0,47,Female,27842,High School,United Kingdom,Single,1,891.4,10,89.14,4,0
16283.0,19,Male,65699,PhD,United Kingdom,Single,0,1434.85,12,119.57,4,0
16290.0,51,Female,95620,PhD,United Kingdom,Single,1,686.94,4,171.74,4,0
16293.0,63,Female,68492,College,United Kingdom,Single,1,988.27,19,52.01,4,0
16300.0,69,Female,45579,PhD,United Kingdom,Married,4,632.14,3,210.71,4,3
16303.0,44,Female,74011,High School,United Kingdom,Single,2,902.34,9,100.26,4,0
16316.0,68,Male,69555,PhD,United Kingdom,Married,0,1421.35,19,74.81,4,3
16320.0,56,Male,57643,High School,Unspecified,Married,4,1896.86,8,237.11,4,3
16326.0,39,Male,15170,Bachelor,United Kingdom,Married,3,2650.32,26,101.94,4,3
16327.0,75,Other,67484,College,United Kingdom,Single,2,2028.06,20,101.4,4,0
16332.0,20,Female,52993,High School,United Kingdom,Married,1,571.39,13,43.95,4,3
16335.0,64,Male,85472,PhD,United Kingdom,Married,2,1278.86,8,159.86,4,3
16340.0,79,Female,31264,College,United Kingdom,Married,1,600.48,3,200.16,4,3
16347.0,18,Male,11226,Bachelor,United Kingdom,Married,3,1216.12,13,93.55,4,3
16348.0,53,Male,93192,College,United Kingdom,Married,2,718.65,8,89.83,4,3
16350.0,65,Female,13994,College,United Kingdom,Single,4,500.74,12,41.73,4,0
16359.0,52,Female,20845,College,United Kingdom,Single,3,991.32,20,49.57,4,0
16360.0,70,Male,10175,College,United Kingdom,Single,3,1571.53,8,196.44,4,0
16365.0,59,Female,55467,PhD,United Kingdom,Married,0,612.98,16,38.31,4,3
16370.0,55,Other,23788,College,United Kingdom,Married,4,657.72,4,164.43,4,3
16372.0,37,Male,82804,PhD,United Kingdom,Single,3,772.9,6,128.82,4,0
16374.0,66,Male,59309,PhD,United Kingdom,Single,2,1075.69,5,215.14,4,0
16383.0,45,Other,73793,High School,United Kingdom,Married,4,1193.77,9,132.64,4,3
16391.0,28,Female,31638,High School,United Kingdom,Married,2,757.43,4,189.36,4,3
16393.0,61,Other,76868,High School,United Kingdom,Married,3,1602.91,30,53.43,4,3
16395.0,25,Male,60039,Master,United Kingdom,Married,1,1418.86,17,83.46,4,3
16398.0,52,Male,28159,Bachelor,United Kingdom,Single,0,508.36,4,127.09,4,0
16400.0,41,Other,18630,PhD,United Kingdom,Single,2,690.43,9,76.71,4,0
16401.0,18,Male,57526,High School,United Kingdom,Married,3,623.91,39,16.0,4,3
16407.0,56,Other,58740,High School,United Kingdom,Single,4,724.72,14,51.77,4,0
16409.0,18,Female,56978,High School,United Kingdom,Married,1,2029.51,12,169.13,4,3
16416.0,56,Female,19880,Bachelor,United Kingdom,Married,0,503.3,10,50.33,4,3
16418.0,24,Male,51432,High School,United Kingdom,Single,0,616.32,5,123.26,4,0
16422.0,39,Female,74642,Master,United Kingdom,Married,2,2030.16,146,13.91,4,3
16426.0,64,Male,57575,Master,United Kingdom,Single,3,776.24,10,77.62,4,0
16434.0,47,Other,36989,PhD,United Kingdom,Single,2,692.88,13,53.3,4,0
16435.0,33,Other,17281,Master,United Kingdom,Single,4,525.36,3,175.12,4,0
16440.0,54,Female,20240,Bachelor,United Kingdom,Married,3,699.17,6,116.53,4,3
16442.0,75,Other,75075,High School,United Kingdom,Married,1,586.89,5,117.38,4,3
16444.0,79,Female,93902,PhD,United Kingdom,Married,2,949.77,20,47.49,4,3
16455.0,31,Other,33077,College,United Kingdom,Single,2,555.72,13,42.75,4,0
16456.0,29,Female,89655,PhD,United Kingdom,Single,4,1787.52,14,127.68,4,0
16458.0,22,Other,78723,High School,United Kingdom,Married,3,785.41,30,26.18,4,3
16461.0,28,Male,83393,PhD,United Kingdom,Married,0,696.52,3,232.17,4,3
16464.0,71,Male,72571,Bachelor,United Kingdom,Single,1,592.07,3,197.36,4,0
16466.0,66,Other,34292,High School,United Kingdom,Single,0,1254.34,16,78.4,4,0
16469.0,43,Male,58687,College,United Kingdom,Married,3,614.74,5,122.95,4,3
16470.0,53,Female,88388,College,United Kingdom,Single,0,1122.34,12,93.53,4,0
16474.0,26,Other,53833,Bachelor,United Kingdom,Single,1,811.4,11,73.76,4,0
16477.0,55,Female,95870,College,United Kingdom,Single,2,599.55,11,54.5,4,0
16485.0,21,Other,72613,Master,United Kingdom,Married,0,512.26,7,73.18,4,3
16497.0,61,Female,59854,High School,United Kingdom,Married,3,1342.85,23,58.38,4,3
16499.0,45,Other,56636,PhD,United Kingdom,Single,0,519.97,13,40.0,4,0
16501.0,53,Male,95313,College,United Kingdom,Married,1,551.47,1,551.47,4,3
16503.0,79,Other,49421,Bachelor,United Kingdom,Single,2,883.92,13,67.99,4,0
16510.0,43,Male,12873,College,United Kingdom,Single,2,510.31,6,85.05,4,0
16511.0,28,Female,78009,College,United Kingdom,Single,3,999.15,6,166.52,4,0
16515.0,43,Female,96091,PhD,United Kingdom,Married,3,610.28,10,61.03,4,3
16520.0,69,Female,37898,Master,United Kingdom,Married,2,1113.65,8,139.21,4,3
16521.0,20,Male,65011,Master,United Kingdom,Single,4,606.44,3,202.15,4,0
16523.0,38,Female,48466,Master,United Kingdom,Married,3,1569.05,39,40.23,4,3
16525.0,58,Male,37638,PhD,United Kingdom,Married,4,1345.06,54,24.91,4,3
16533.0,24,Female,44037,Bachelor,United Kingdom,Married,3,472.54,5,94.51,4,3
16539.0,65,Female,51711,High School,United Kingdom,Married,2,823.15,10,82.32,4,3
16549.0,57,Male,84426,PhD,United Kingdom,Married,4,6743.31,37,182.25,4,3
16550.0,19,Other,79820,High School,United Kingdom,Married,2,2278.95,29,78.58,4,3
16553.0,63,Male,58729,Master,United Kingdom,Single,3,621.61,36,17.27,4,0
16554.0,23,Other,67443,PhD,United Kingdom,Married,3,793.9,18,44.11,4,3
16556.0,45,Male,11209,Bachelor,United Kingdom,Single,4,2444.68,24,101.86,4,0
16558.0,58,Male,25727,PhD,United Kingdom,Married,4,2560.75,47,54.48,4,3
16560.0,71,Male,86266,College,United Kingdom,Single,0,833.92,10,83.39,4,0
16570.0,39,Other,91962,High School,United Kingdom,Married,0,1417.61,31,45.73,4,3
16571.0,29,Other,80656,Bachelor,United Kingdom,Married,4,584.39,17,34.38,4,3
16592.0,51,Female,74866,College,United Kingdom,Single,4,990.32,34,29.13,4,0
16595.0,23,Female,40548,High School,United Kingdom,Married,2,961.91,5,192.38,4,3
16607.0,58,Male,41413,Bachelor,United Kingdom,Single,3,1387.02,29,47.83,4,0
16609.0,73,Male,29232,College,United Kingdom,Married,1,999.88,9,111.1,4,3
16612.0,64,Other,52969,PhD,United Kingdom,Single,1,558.54,10,55.85,4,0
16626.0,21,Male,80347,Bachelor,United Kingdom,Single,1,749.16,20,37.46,4,0
16633.0,61,Female,78972,Bachelor,United Kingdom,Married,1,713.18,7,101.88,4,3
16634.0,29,Female,26816,Master,United Kingdom,Married,1,499.36,10,49.94,4,3
16638.0,60,Female,91354,PhD,United Kingdom,Married,2,495.69,16,30.98,4,3
16652.0,42,Other,26964,High School,United Kingdom,Married,3,1234.83,24,51.45,4,3
16655.0,21,Female,43635,Master,United Kingdom,Married,3,1710.67,14,122.19,4,3
16669.0,61,Male,69561,Master,United Kingdom,Single,0,1585.48,5,317.1,4,0
16670.0,72,Male,91772,Bachelor,United Kingdom,Single,0,1596.49,33,48.38,4,0
16676.0,24,Female,36453,Master,United Kingdom,Married,1,712.03,7,101.72,4,3
16684.0,68,Female,64203,PhD,United Kingdom,Married,1,1973.2,65,30.36,4,3
16686.0,41,Male,17198,Bachelor,United Kingdom,Married,1,2714.26,18,150.79,4,3
16693.0,61,Male,57193,PhD,United Kingdom,Married,1,526.47,5,105.29,4,3
16700.0,65,Female,65642,High School,United Kingdom,Married,2,1178.15,31,38.0,4,3
16701.0,71,Female,32029,College,United Kingdom,Married,4,615.89,34,18.11,4,3
16705.0,18,Other,16444,College,United Kingdom,Single,2,2830.25,61,46.4,4,0
16709.0,34,Male,37094,PhD,United Kingdom,Married,0,1394.28,14,99.59,4,3
16710.0,26,Other,75935,High School,United Kingdom,Single,1,2409.25,23,104.75,4,0
16712.0,38,Male,96338,PhD,United Kingdom,Married,1,1597.04,13,122.85,4,3
16713.0,79,Other,14813,College,United Kingdom,Single,0,4608.99,41,112.41,4,0
16714.0,72,Male,99600,College,United Kingdom,Single,1,533.97,7,76.28,4,0
16717.0,18,Male,89371,PhD,United Kingdom,Married,1,1463.49,20,73.17,4,3
16718.0,77,Male,96460,PhD,United Kingdom,Single,3,542.16,5,108.43,4,0
16719.0,67,Other,77545,Master,United Kingdom,Married,0,1691.35,17,99.49,4,3
16722.0,24,Female,72787,High School,United Kingdom,Single,1,569.39,26,21.9,4,0
16723.0,21,Female,20547,PhD,United Kingdom,Single,3,539.14,4,134.78,4,0
16725.0,31,Other,75936,Master,United Kingdom,Married,0,1362.28,16,85.14,4,3
16726.0,38,Female,65193,College,United Kingdom,Single,4,638.94,7,91.28,4,0
16728.0,29,Female,59634,High School,United Kingdom,Married,4,619.95,4,154.99,4,3
16729.0,29,Other,19398,PhD,United Kingdom,Married,1,1559.1,26,59.97,4,3
16732.0,34,Female,91772,Master,United Kingdom,Single,0,1317.76,9,146.42,4,0
16735.0,45,Female,50562,Master,United Kingdom,Married,3,774.07,22,35.18,4,3
16736.0,24,Other,52266,High School,United Kingdom,Single,1,640.18,8,80.02,4,0
16742.0,59,Other,26000,High School,United Kingdom,Single,2,689.4,15,45.96,4,0
16743.0,33,Other,11027,Master,United Kingdom,Single,1,552.75,15,36.85,4,0
16744.0,78,Male,11214,Bachelor,United Kingdom,Single,4,604.66,7,86.38,4,0
16745.0,18,Female,78706,High School,United Kingdom,Single,0,689.25,18,38.29,4,0
16746.0,57,Other,83500,PhD,United Kingdom,Single,3,2584.2,46,56.18,4,0
16755.0,18,Other,23090,College,United Kingdom,Single,3,852.48,10,85.25,4,0
16764.0,66,Female,67327,College,United Kingdom,Single,2,1708.62,18,94.92,4,0
16767.0,58,Male,45180,Bachelor,United Kingdom,Married,4,483.26,16,30.2,4,3
16768.0,44,Female,56175,College,United Kingdom,Single,3,655.31,14,46.81,4,0
16769.0,58,Female,65147,PhD,United Kingdom,Married,2,509.19,4,127.3,4,3
16770.0,79,Other,36225,PhD,United Kingdom,Married,1,907.6,11,82.51,4,3
16771.0,66,Male,77776,College,United Kingdom,Single,1,1222.87,10,122.29,4,0
16772.0,64,Male,15277,High School,United Kingdom,Married,4,496.6,5,99.32,4,3
16775.0,49,Other,31999,PhD,United Kingdom,Married,2,1219.27,17,71.72,4,3
16777.0,70,Female,38652,PhD,United Kingdom,Married,0,579.55,6,96.59,4,3
16779.0,54,Female,69922,PhD,United Kingdom,Single,2,2354.65,62,37.98,4,0
16782.0,60,Other,99363,Master,United Kingdom,Married,2,5714.92,50,114.3,4,3
16788.0,65,Other,63949,Bachelor,United Kingdom,Married,4,1153.88,5,230.78,4,3
16791.0,65,Female,75654,College,United Kingdom,Single,2,2077.86,18,115.44,4,0
16794.0,57,Female,49883,Bachelor,United Kingdom,Single,4,953.38,17,56.08,4,0
16795.0,33,Female,73942,PhD,United Kingdom,Married,1,894.42,5,178.88,4,3
16797.0,32,Male,82328,Master,United Kingdom,Married,2,1166.52,9,129.61,4,3
16798.0,28,Other,70220,PhD,United Kingdom,Single,3,730.01,4,182.5,4,0
16800.0,22,Other,83235,Master,United Kingdom,Married,2,605.71,1,605.71,4,3
16801.0,38,Other,44272,High School,United Kingdom,Single,4,733.67,5,146.73,4,0
16805.0,29,Female,50615,High School,United Kingdom,Married,3,532.95,5,106.59,4,3
16813.0,78,Female,19956,PhD,United Kingdom,Single,2,785.95,10,78.6,4,0
16814.0,45,Other,29110,Bachelor,United Kingdom,Married,1,2820.81,37,76.24,4,3
16817.0,20,Female,96129,College,United Kingdom,Single,4,539.72,18,29.98,4,0
16818.0,79,Other,83499,College,United Kingdom,Single,3,506.46,13,38.96,4,0
16823.0,71,Other,17154,College,United Kingdom,Married,1,506.1,8,63.26,4,3
16833.0,61,Other,96110,High School,United Kingdom,Married,2,624.18,6,104.03,4,3
16837.0,74,Other,53925,College,United Kingdom,Married,4,696.76,12,58.06,4,3
16839.0,27,Other,41929,Master,United Kingdom,Married,3,1227.42,51,24.07,4,3
16843.0,24,Female,96273,Master,United Kingdom,Married,2,1222.06,38,32.16,4,3
16858.0,43,Male,88389,Master,United Kingdom,Married,2,644.61,16,40.29,4,3
16871.0,22,Other,51402,Master,United Kingdom,Single,1,507.55,7,72.51,4,0
16873.0,23,Male,61483,Master,United Kingdom,Single,0,1578.7,17,92.86,4,0
16875.0,28,Male,31908,High School,United Kingdom,Single,1,966.74,20,48.34,4,0
16880.0,21,Other,61156,Master,United Kingdom,Single,4,701.32,8,87.66,4,0
16883.0,36,Male,15965,High School,United Kingdom,Single,0,1045.44,20,52.27,4,0
16889.0,33,Female,80055,Bachelor,United Kingdom,Married,2,619.23,6,103.2,4,3
16891.0,63,Other,94209,College,United Kingdom,Married,1,1629.91,11,148.17,4,3
16892.0,21,Male,81283,Bachelor,United Kingdom,Married,0,497.8,9,55.31,4,3
16894.0,21,Female,52724,Bachelor,United Kingdom,Married,2,925.34,5,185.07,4,3
16895.0,24,Female,50125,Master,United Kingdom,Single,0,512.46,5,102.49,4,0
16898.0,42,Other,65454,High School,United Kingdom,Single,3,625.84,6,104.31,4,0
16899.0,73,Female,25846,PhD,United Kingdom,Married,2,570.19,8,71.27,4,3
16900.0,77,Other,55915,High School,United Kingdom,Married,3,854.46,5,170.89,4,3
16904.0,45,Male,38503,Master,United Kingdom,Single,3,2607.2,21,124.15,4,0
16905.0,68,Female,23780,Master,United Kingdom,Single,2,1312.67,20,65.63,4,0
16906.0,20,Female,29414,Bachelor,United Kingdom,Single,4,758.48,7,108.35,4,0
16907.0,66,Male,91055,Master,United Kingdom,Single,1,919.9,9,102.21,4,0
16910.0,63,Other,95073,PhD,United Kingdom,Single,4,1188.85,8,148.61,4,0
16912.0,66,Other,20355,High School,United Kingdom,Single,1,778.17,18,43.23,4,0
16915.0,70,Other,64084,PhD,United Kingdom,Single,0,814.86,11,74.08,4,0
16916.0,58,Other,62397,College,United Kingdom,Married,3,637.46,4,159.36,4,3
16918.0,70,Other,31993,College,United Kingdom,Married,4,1018.22,19,53.59,4,3
16919.0,61,Other,22268,Master,United Kingdom,Married,4,1932.95,28,69.03,4,3
16923.0,23,Female,81220,PhD,United Kingdom,Single,0,3476.37,41,84.79,4,0
16926.0,25,Male,28198,High School,United Kingdom,Married,1,733.41,6,122.24,4,3
16928.0,54,Male,12101,Master,United Kingdom,Single,0,993.01,33,30.09,4,0
16931.0,78,Female,33976,Bachelor,United Kingdom,Single,1,2082.9,23,90.56,4,0
16933.0,20,Other,13848,High School,United Kingdom,Married,3,988.88,16,61.8,4,3
16934.0,59,Female,24639,College,United Kingdom,Married,0,573.46,7,81.92,4,3
16938.0,78,Male,80127,PhD,United Kingdom,Single,0,2212.02,10,221.2,4,0
16940.0,43,Male,84533,PhD,United Kingdom,Married,0,1306.59,11,118.78,4,3
16942.0,37,Male,26673,Bachelor,United Kingdom,Single,1,849.7,10,84.97,4,0
16943.0,50,Female,30472,College,United Kingdom,Single,2,1190.66,7,170.09,4,0
16945.0,45,Male,76434,High School,United Kingdom,Single,0,1001.96,35,28.63,4,0
16949.0,46,Male,46611,Bachelor,United Kingdom,Married,3,508.8,7,72.69,4,3
16954.0,19,Male,18165,College,United Kingdom,Married,0,556.02,21,26.48,4,3
16960.0,52,Male,66938,College,United Kingdom,Single,4,932.79,9,103.64,4,0
16979.0,63,Female,76608,High School,United Kingdom,Married,1,473.23,12,39.44,4,3
16981.0,68,Other,42352,High School,United Kingdom,Married,4,4620.86,1,4620.86,4,3
16983.0,72,Other,66199,College,United Kingdom,Married,2,735.73,12,61.31,4,3
16984.0,19,Male,58535,College,United Kingdom,Married,4,4391.15,19,231.11,4,3
16985.0,26,Other,57646,College,United Kingdom,Single,1,2360.41,26,90.78,4,0
16986.0,76,Male,48257,Master,United Kingdom,Married,0,707.7,11,64.34,4,3
16987.0,57,Male,88221,High School,United Kingdom,Married,3,1144.08,12,95.34,4,3
16992.0,67,Female,46505,Master,United Kingdom,Married,3,1500.14,15,100.01,4,3
16994.0,41,Male,58156,PhD,United Kingdom,Married,3,779.32,1,779.32,4,3
17001.0,31,Female,83418,PhD,United Kingdom,Single,1,806.98,19,42.47,4,0
17013.0,48,Female,68069,Bachelor,United Kingdom,Single,3,3224.76,2,1612.38,4,0
17017.0,54,Other,52239,High School,United Kingdom,Single,1,6664.95,41,162.56,4,0
17019.0,66,Female,71260,PhD,United Kingdom,Married,2,1458.01,13,112.15,4,3
17027.0,73,Female,81094,Bachelor,United Kingdom,Married,2,641.39,10,64.14,4,3
17032.0,48,Female,75288,Bachelor,United Kingdom,Single,2,1571.1,13,120.85,4,0
17043.0,40,Female,45572,High School,United Kingdom,Married,1,699.44,8,87.43,4,3
17044.0,66,Other,29163,Bachelor,United Kingdom,Single,3,605.64,16,37.85,4,0
17047.0,68,Male,29621,High School,United Kingdom,Married,4,493.64,6,82.27,4,3
17049.0,31,Female,23889,College,United Kingdom,Married,0,2571.58,25,102.86,4,3
17050.0,38,Male,73230,Master,United Kingdom,Married,3,1550.67,12,129.22,4,3
17059.0,74,Female,85140,College,United Kingdom,Married,2,2207.42,10,220.74,4,3
17061.0,40,Male,11075,High School,United Kingdom,Single,0,512.47,12,42.71,4,0
17063.0,55,Other,14993,Master,United Kingdom,Single,4,557.28,23,24.23,4,0
17068.0,56,Male,28900,Bachelor,United Kingdom,Single,2,2552.49,49,52.09,4,0
17069.0,39,Male,84575,Master,United Kingdom,Married,1,813.37,21,38.73,4,3
17071.0,66,Male,77583,Master,United Kingdom,Single,4,782.59,20,39.13,4,0
17073.0,79,Female,75830,Master,United Kingdom,Married,3,543.5,4,135.88,4,3
17075.0,72,Male,25257,College,United Kingdom,Married,1,803.05,11,73.0,4,3
17081.0,61,Other,11368,Bachelor,United Kingdom,Married,1,730.24,6,121.71,4,3
17082.0,31,Female,65480,High School,United Kingdom,Single,4,565.05,6,94.18,4,0
17084.0,49,Female,57196,High School,United Kingdom,Single,3,816.86,4,204.22,4,0
17085.0,39,Female,58211,High School,United Kingdom,Married,1,2851.69,32,89.12,4,3
17091.0,68,Female,76720,College,United Kingdom,Single,1,1452.69,23,63.16,4,0
17092.0,56,Male,35750,High School,United Kingdom,Married,2,940.5,14,67.18,4,3
17095.0,56,Other,55118,Master,United Kingdom,Single,2,681.83,12,56.82,4,0
17096.0,76,Other,38944,PhD,United Kingdom,Married,2,901.46,17,53.03,4,3
17097.0,68,Other,29405,Bachelor,Spain,Married,4,798.86,10,79.89,4,3
17107.0,44,Male,15164,College,United Kingdom,Married,1,2186.71,13,168.21,4,3
17113.0,51,Other,36529,Bachelor,United Kingdom,Single,2,724.28,8,90.54,4,0
17114.0,53,Other,31327,Master,United Kingdom,Married,2,696.83,10,69.68,4,3
17115.0,76,Other,43314,PhD,United Kingdom,Married,2,670.81,13,51.6,4,3
17126.0,72,Female,33110,High School,United Kingdom,Single,3,1007.04,11,91.55,4,0
17131.0,60,Male,71454,College,United Kingdom,Married,0,471.6,5,94.32,4,3
17138.0,56,Male,79216,High School,United Kingdom,Single,0,1009.11,7,144.16,4,0
17139.0,71,Female,22765,High School,United Kingdom,Single,2,2991.59,29,103.16,4,0
17141.0,31,Male,30503,Bachelor,United Kingdom,Married,0,509.71,4,127.43,4,3
17142.0,29,Female,15482,Bachelor,United Kingdom,Single,4,591.65,4,147.91,4,0
17145.0,72,Female,66368,PhD,United Kingdom,Married,0,544.15,7,77.74,4,3
17146.0,71,Female,71078,College,United Kingdom,Single,3,1381.6,16,86.35,4,0
17147.0,29,Female,57190,High School,United Kingdom,Married,2,653.88,16,40.87,4,3
17160.0,34,Female,22638,Bachelor,United Kingdom,Married,3,1067.76,18,59.32,4,3
17180.0,29,Other,48248,PhD,United Kingdom,Single,2,830.04,14,59.29,4,0
17188.0,18,Male,10364,PhD,United Kingdom,Married,3,514.81,17,30.28,4,3
17190.0,77,Female,93794,College,United Kingdom,Married,3,971.29,8,121.41,4,3
17191.0,23,Male,62186,PhD,United Kingdom,Married,1,1642.0,16,102.62,4,3
17198.0,75,Female,16121,Bachelor,United Kingdom,Single,1,511.49,3,170.5,4,0
17203.0,18,Other,11507,College,United Kingdom,Single,0,520.53,10,52.05,4,0
17204.0,51,Other,21648,College,United Kingdom,Single,4,794.66,15,52.98,4,0
17211.0,58,Female,42400,Bachelor,United Kingdom,Married,0,1137.54,15,75.84,4,3
17213.0,68,Other,97435,Bachelor,United Kingdom,Single,3,1194.84,20,59.74,4,0
17214.0,61,Male,43772,Bachelor,United Kingdom,Married,3,628.17,7,89.74,4,3
17218.0,60,Other,68646,High School,United Kingdom,Single,1,1459.63,18,81.09,4,0
17220.0,56,Male,97103,PhD,United Kingdom,Single,2,1625.68,21,77.41,4,0
17223.0,44,Male,26818,PhD,United Kingdom,Single,0,466.1,3,155.37,4,0
17228.0,78,Other,42550,High School,United Kingdom,Single,0,650.9,13,50.07,4,0
17230.0,22,Other,75325,PhD,United Kingdom,Single,2,916.18,23,39.83,4,0
17231.0,22,Male,34485,Master,United Kingdom,Single,0,3652.0,35,104.34,4,0
17236.0,67,Other,20912,Master,United Kingdom,Married,0,561.55,12,46.8,4,3
17238.0,41,Other,69596,Master,United Kingdom,Single,2,3437.47,32,107.42,4,0
17241.0,50,Male,23808,Bachelor,United Kingdom,Single,4,794.28,12,66.19,4,0
17243.0,39,Other,60655,College,United Kingdom,Married,4,4942.29,80,61.78,4,3
17259.0,44,Male,93769,PhD,United Kingdom,Married,4,854.85,6,142.48,4,3
17282.0,51,Female,91865,High School,United Kingdom,Married,1,550.56,5,110.11,4,3
17284.0,65,Female,27040,College,United Kingdom,Married,4,1311.28,11,119.21,4,3
17287.0,27,Other,54381,Bachelor,United Kingdom,Married,3,1700.3,23,73.93,4,3
17288.0,67,Female,83714,Bachelor,United Kingdom,Single,0,885.02,11,80.46,4,0
17289.0,60,Other,15569,Bachelor,United Kingdom,Single,4,648.41,11,58.95,4,0
17290.0,28,Male,42743,Bachelor,United Kingdom,Married,0,554.37,8,69.3,4,3
17293.0,52,Female,58945,High School,United Kingdom,Single,2,667.58,17,39.27,4,0
17314.0,46,Male,93688,College,United Kingdom,Single,4,734.13,22,33.37,4,0
17315.0,29,Other,68505,Bachelor,United Kingdom,Single,4,2284.73,49,46.63,4,0
17320.0,27,Other,93789,High School,United Kingdom,Single,2,728.39,6,121.4,4,0
17321.0,42,Other,52742,College,United Kingdom,Single,0,885.99,6,147.66,4,0
17337.0,69,Other,79286,Master,United Kingdom,Single,4,1264.35,7,180.62,4,0
17338.0,55,Male,45405,Master,United Kingdom,Married,3,3792.93,20,189.65,4,3
17340.0,48,Other,32446,PhD,United Kingdom,Single,1,3045.52,30,101.52,4,0
17341.0,72,Male,52661,Master,United Kingdom,Married,0,899.79,5,179.96,4,3
17345.0,76,Other,81400,College,United Kingdom,Married,3,498.29,12,41.52,4,3
17346.0,27,Female,30058,High School,United Kingdom,Single,0,2318.72,27,85.88,4,0
17348.0,25,Male,10334,Bachelor,United Kingdom,Married,3,802.89,9,89.21,4,3
17360.0,67,Other,81531,PhD,United Kingdom,Single,3,728.22,7,104.03,4,0
17364.0,68,Female,68181,Master,United Kingdom,Single,2,3194.21,31,103.04,4,0
17365.0,66,Male,98202,Master,United Kingdom,Married,0,1547.98,16,96.75,4,3
17368.0,25,Male,58880,College,United Kingdom,Single,4,712.18,16,44.51,4,0
17372.0,75,Other,81757,Master,United Kingdom,Single,2,1944.8,31,62.74,4,0
17377.0,41,Male,47444,PhD,United Kingdom,Married,2,5386.54,91,59.19,4,3
17389.0,25,Male,11838,PhD,United Kingdom,Single,0,2447.38,77,31.78,4,0
17399.0,67,Other,61845,Master,United Kingdom,Single,2,25111.09,1,25111.09,4,1
17400.0,58,Other,71792,High School,United Kingdom,Married,0,1689.46,8,211.18,4,3
17402.0,53,Male,73131,Bachelor,United Kingdom,Single,1,877.82,26,33.76,4,0
17404.0,21,Other,29517,College,Sweden,Married,2,633.45,28,22.62,4,3
17406.0,55,Female,73930,College,United Kingdom,Married,3,1471.18,18,81.73,4,3
17412.0,19,Female,79841,College,United Kingdom,Married,2,1161.52,19,61.13,4,3
17416.0,64,Other,27275,Bachelor,United Kingdom,Single,1,1784.43,25,71.38,4,0
17419.0,50,Male,96155,Master,United Kingdom,Single,1,1218.22,20,60.91,4,0
17422.0,18,Male,46798,Bachelor,United Kingdom,Single,3,466.97,20,23.35,4,0
17426.0,41,Female,35259,PhD,United Kingdom,Single,1,1330.14,17,78.24,4,0
17428.0,77,Other,43086,College,United Kingdom,Married,0,2570.3,51,50.4,4,3
17432.0,74,Other,94945,College,United Kingdom,Married,4,690.49,9,76.72,4,3
17442.0,73,Female,50464,College,United Kingdom,Single,0,796.14,23,34.61,4,0
17444.0,75,Male,29037,Bachelor,Canada,Married,2,883.9,3,294.63,4,2
17445.0,56,Other,71888,PhD,United Kingdom,Married,1,506.51,1,506.51,4,3
17448.0,47,Female,53303,PhD,United Kingdom,Married,3,6703.13,54,124.13,4,3
17449.0,23,Female,78438,High School,United Kingdom,Single,3,1816.1,14,129.72,4,0
17450.0,66,Male,68626,PhD,United Kingdom,Married,3,3609.32,61,59.17,4,3
17460.0,54,Male,38394,Master,United Kingdom,Married,0,588.55,21,28.03,4,3
17463.0,46,Male,18265,College,United Kingdom,Single,1,910.9,9,101.21,4,0
17469.0,49,Female,57996,Master,United Kingdom,Married,4,947.9,22,43.09,4,3
