Customer ID,Age,Gender,Income,Education,Country,Mariage,Children,Total spending,Frequency,Average spending,Quartile
16682.0,21,Male,51797,High School,United Kingdom,Married,1,53.09,5,10.62,1
16683.0,25,Male,21832,PhD,United Kingdom,Married,2,63.21,2,31.6,1
16684.0,68,Female,64203,PhD,United Kingdom,Married,1,1973.2,65,30.36,4
16685.0,61,Male,21394,Bachelor,United Kingdom,Single,3,139.8,2,69.9,2
16686.0,41,Male,17198,Bachelor,United Kingdom,Married,1,2714.26,18,150.79,4
16687.0,42,Female,94258,College,United Kingdom,Married,3,16.02,1,16.02,1
16688.0,68,Male,89418,High School,United Kingdom,Single,2,172.05,4,43.01,2
16689.0,47,Male,65537,PhD,United Kingdom,Married,2,53.88,3,17.96,1
16690.0,69,Other,63580,PhD,United Kingdom,Single,4,78.64,5,15.73,2
16691.0,35,Male,78183,Master,United Kingdom,Single,2,71.36,2,35.68,2
16692.0,74,Other,88933,High School,United Kingdom,Single,4,168.05,4,42.01,2
16693.0,61,Male,57193,PhD,United Kingdom,Married,1,526.47,5,105.29,4
16694.0,51,Female,69874,College,United Kingdom,Married,1,50.0,1,50.0,1
16695.0,66,Male,22183,College,United Kingdom,Married,1,78.15,2,39.08,2
16696.0,32,Female,88992,PhD,United Kingdom,Married,2,39.3,4,9.82,1
16697.0,60,Other,69756,PhD,United Kingdom,Married,0,97.45,1,97.45,2
16698.0,60,Other,53680,College,United Kingdom,Married,0,11.85,2,5.92,1
16699.0,34,Other,58705,Bachelor,United Kingdom,Married,4,155.65,8,19.46,2
16700.0,65,Female,65642,High School,United Kingdom,Married,2,1178.15,31,38.0,4
16701.0,71,Female,32029,College,United Kingdom,Married,4,615.89,34,18.11,4
16702.0,19,Female,38958,High School,United Kingdom,Married,1,345.01,5,69.0,3
16703.0,60,Male,75699,PhD,United Kingdom,Married,2,15.0,1,15.0,1
16704.0,71,Male,25337,High School,United Kingdom,Single,3,159.63,2,79.82,2
16705.0,18,Other,16444,College,United Kingdom,Single,2,2830.25,61,46.4,4
16706.0,69,Other,53551,Master,United Kingdom,Single,4,345.04,3,115.01,3
16707.0,74,Male,61369,PhD,United Kingdom,Married,2,164.53,4,41.13,2
16708.0,33,Male,22216,High School,United Kingdom,Single,3,90.84,1,90.84,2
16709.0,34,Male,37094,PhD,United Kingdom,Married,0,1394.28,14,99.59,4
16710.0,26,Other,75935,High School,United Kingdom,Single,1,2409.25,23,104.75,4
16711.0,59,Male,24462,College,United Kingdom,Married,2,135.78,10,13.58,2
16712.0,38,Male,96338,PhD,United Kingdom,Married,1,1597.04,13,122.85,4
16713.0,79,Other,14813,College,United Kingdom,Single,0,4608.99,41,112.41,4
16714.0,72,Male,99600,College,United Kingdom,Single,1,533.97,7,76.28,4
16715.0,61,Male,38682,High School,United Kingdom,Married,0,19.8,2,9.9,1
16716.0,43,Female,90632,PhD,United Kingdom,Single,1,31.45,4,7.86,1
16717.0,18,Male,89371,PhD,United Kingdom,Married,1,1463.49,20,73.17,4
16718.0,77,Male,96460,PhD,United Kingdom,Single,3,542.16,5,108.43,4
16719.0,67,Other,77545,Master,United Kingdom,Married,0,1691.35,17,99.49,4
16720.0,57,Male,54287,PhD,United Kingdom,Married,4,448.79,4,112.2,3
16721.0,20,Other,46677,College,United Kingdom,Married,3,87.44,1,87.44,2
16722.0,24,Female,72787,High School,United Kingdom,Single,1,569.39,26,21.9,4
16723.0,21,Female,20547,PhD,United Kingdom,Single,3,539.14,4,134.78,4
16724.0,48,Male,16545,Master,United Kingdom,Married,1,40.65,1,40.65,1
16725.0,31,Other,75936,Master,United Kingdom,Married,0,1362.28,16,85.14,4
16726.0,38,Female,65193,College,United Kingdom,Single,4,638.94,7,91.28,4
16727.0,70,Other,59660,Master,United Kingdom,Married,3,346.14,4,86.54,3
16728.0,29,Female,59634,High School,United Kingdom,Married,4,619.95,4,154.99,4
16729.0,29,Other,19398,PhD,United Kingdom,Married,1,1559.1,26,59.97,4
16730.0,23,Other,50105,PhD,United Kingdom,Married,2,115.73,4,28.93,2
16731.0,66,Other,28385,High School,United Kingdom,Single,0,77.33,1,77.33,2
16732.0,34,Female,91772,Master,United Kingdom,Single,0,1317.76,9,146.42,4
16733.0,31,Other,86184,Master,United Kingdom,Married,0,34.54,1,34.54,1
16734.0,26,Female,77850,PhD,United Kingdom,Single,1,187.39,3,62.46,3
16735.0,45,Female,50562,Master,United Kingdom,Married,3,774.07,22,35.18,4
16736.0,24,Other,52266,High School,United Kingdom,Single,1,640.18,8,80.02,4
16737.0,62,Female,62279,Bachelor,United Kingdom,Married,4,2.9,2,1.45,1
16738.0,72,Other,94215,Master,United Kingdom,Married,1,1.25,1,1.25,1
16739.0,60,Female,73076,High School,United Kingdom,Married,3,133.29,4,33.32,2
16740.0,22,Female,50158,High School,United Kingdom,Single,2,89.36,1,89.36,2
16741.0,58,Other,54912,High School,United Kingdom,Married,2,35.68,1,35.68,1
16742.0,59,Other,26000,High School,United Kingdom,Single,2,689.4,15,45.96,4
16743.0,33,Other,11027,Master,United Kingdom,Single,1,552.75,15,36.85,4
16744.0,78,Male,11214,Bachelor,United Kingdom,Single,4,604.66,7,86.38,4
16745.0,18,Female,78706,High School,United Kingdom,Single,0,689.25,18,38.29,4
16746.0,57,Other,83500,PhD,United Kingdom,Single,3,2584.2,46,56.18,4
16747.0,55,Male,76047,College,United Kingdom,Single,3,122.93,4,30.73,2
16748.0,24,Other,83610,PhD,United Kingdom,Single,4,293.45,15,19.56,3
16749.0,69,Other,93537,College,United Kingdom,Single,1,219.89,2,109.94,3
16750.0,47,Male,99672,College,United Kingdom,Single,4,362.34,5,72.47,3
16751.0,76,Male,94885,College,United Kingdom,Single,3,35.0,1,35.0,1
16752.0,65,Male,20671,College,United Kingdom,Single,4,244.7,1,244.7,3
16753.0,43,Female,44894,Bachelor,United Kingdom,Married,3,72.16,1,72.16,2
16754.0,30,Female,90280,Bachelor,United Kingdom,Married,4,269.87,35,7.71,3
16755.0,18,Other,23090,College,United Kingdom,Single,3,852.48,10,85.25,4
16756.0,70,Male,13055,Master,United Kingdom,Married,0,272.93,9,30.33,3
16757.0,68,Other,34531,Master,United Kingdom,Married,1,26.45,2,13.22,1
16758.0,67,Other,76927,Bachelor,United Kingdom,Married,3,88.91,1,88.91,2
16759.0,46,Other,82284,College,United Kingdom,Single,3,140.45,4,35.11,2
16760.0,76,Male,22235,Bachelor,United Kingdom,Single,0,27.45,1,27.45,1
16761.0,25,Male,13794,Bachelor,United Kingdom,Married,0,15.56,1,15.56,1
16762.0,19,Male,69814,Bachelor,United Kingdom,Single,1,290.46,3,96.82,3
16763.0,62,Female,41978,PhD,United Kingdom,Married,1,189.25,3,63.08,3
16764.0,66,Female,67327,College,United Kingdom,Single,2,1708.62,18,94.92,4
16765.0,68,Male,44305,Bachelor,United Kingdom,Single,0,141.2,2,70.6,2
16766.0,25,Male,86840,Bachelor,United Kingdom,Single,3,96.4,2,48.2,2
16767.0,58,Male,45180,Bachelor,United Kingdom,Married,4,483.26,16,30.2,4
16768.0,44,Female,56175,College,United Kingdom,Single,3,655.31,14,46.81,4
16769.0,58,Female,65147,PhD,United Kingdom,Married,2,509.19,4,127.3,4
16770.0,79,Other,36225,PhD,United Kingdom,Married,1,907.6,11,82.51,4
16771.0,66,Male,77776,College,United Kingdom,Single,1,1222.87,10,122.29,4
16772.0,64,Male,15277,High School,United Kingdom,Married,4,496.6,5,99.32,4
16773.0,40,Female,12551,PhD,United Kingdom,Single,1,235.59,3,78.53,3
16774.0,32,Female,52210,Master,United Kingdom,Married,1,428.98,9,47.66,3
16775.0,49,Other,31999,PhD,United Kingdom,Married,2,1219.27,17,71.72,4
16776.0,39,Male,27394,College,United Kingdom,Single,0,238.44,2,119.22,3
16777.0,70,Female,38652,PhD,United Kingdom,Married,0,579.55,6,96.59,4
16778.0,25,Male,87122,PhD,United Kingdom,Married,4,37.84,2,18.92,1
16779.0,54,Female,69922,PhD,United Kingdom,Single,2,2354.65,62,37.98,4
16780.0,34,Other,70109,PhD,United Kingdom,Single,3,284.01,3,94.67,3
16781.0,24,Male,92421,Bachelor,United Kingdom,Single,3,344.7,3,114.9,3
16782.0,60,Other,99363,Master,United Kingdom,Married,2,5714.92,50,114.3,4
16783.0,38,Female,35152,Master,United Kingdom,Married,0,83.45,1,83.45,2
16784.0,56,Male,14081,High School,United Kingdom,Married,1,335.01,5,67.0,3
16785.0,22,Female,60073,High School,United Kingdom,Single,1,114.83,1,114.83,2
16786.0,34,Female,51499,College,United Kingdom,Married,4,0.72,1,0.72,1
16787.0,52,Female,86433,PhD,United Kingdom,Married,3,397.07,4,99.27,3
16788.0,65,Other,63949,Bachelor,United Kingdom,Married,4,1153.88,5,230.78,4
16789.0,74,Male,46538,Master,United Kingdom,Single,2,14.45,1,14.45,1
16790.0,77,Female,57350,PhD,United Kingdom,Married,0,228.29,8,28.54,3
16791.0,65,Female,75654,College,United Kingdom,Single,2,2077.86,18,115.44,4
16792.0,32,Other,86918,High School,United Kingdom,Single,0,270.0,5,54.0,3
16793.0,65,Male,93051,PhD,United Kingdom,Single,3,38.83,1,38.83,1
16794.0,57,Female,49883,Bachelor,United Kingdom,Single,4,953.38,17,56.08,4
16795.0,33,Female,73942,PhD,United Kingdom,Married,1,894.42,5,178.88,4
16796.0,42,Male,33198,Bachelor,United Kingdom,Married,1,31.42,1,31.42,1
16797.0,32,Male,82328,Master,United Kingdom,Married,2,1166.52,9,129.61,4
16798.0,28,Other,70220,PhD,United Kingdom,Single,3,730.01,4,182.5,4
16799.0,72,Female,26015,High School,United Kingdom,Married,4,362.9,3,120.97,3
16800.0,22,Other,83235,Master,United Kingdom,Married,2,605.71,1,605.71,4
16801.0,38,Other,44272,High School,United Kingdom,Single,4,733.67,5,146.73,4
16802.0,59,Male,83402,Bachelor,United Kingdom,Single,4,95.49,2,47.74,2
16803.0,58,Other,40877,Master,United Kingdom,Married,2,50.48,1,50.48,1
16804.0,70,Female,26077,College,United Kingdom,Single,1,192.85,3,64.28,3
16805.0,29,Female,50615,High School,United Kingdom,Married,3,532.95,5,106.59,4
16806.0,78,Female,80627,High School,United Kingdom,Married,4,294.48,4,73.62,3
16807.0,71,Male,59594,College,United Kingdom,Single,2,368.37,8,46.05,3
16808.0,47,Male,52987,College,United Kingdom,Married,2,53.64,2,26.82,1
16809.0,21,Female,29562,College,United Kingdom,Married,0,461.43,10,46.14,3
16810.0,70,Female,84246,Master,United Kingdom,Married,3,173.08,4,43.27,2
16811.0,62,Male,12089,Bachelor,United Kingdom,Single,3,66.32,2,33.16,1
16812.0,44,Female,56797,College,United Kingdom,Married,3,376.47,5,75.29,3
16813.0,78,Female,19956,PhD,United Kingdom,Single,2,785.95,10,78.6,4
16814.0,45,Other,29110,Bachelor,United Kingdom,Married,1,2820.81,37,76.24,4
16815.0,20,Male,43521,PhD,United Kingdom,Married,3,189.1,2,94.55,3
16816.0,78,Male,48548,High School,United Kingdom,Single,0,63.08,4,15.77,1
16817.0,20,Female,96129,College,United Kingdom,Single,4,539.72,18,29.98,4
16818.0,79,Other,83499,College,United Kingdom,Single,3,506.46,13,38.96,4
16819.0,41,Male,72563,Bachelor,United Kingdom,Single,2,47.34,2,23.67,1
16820.0,63,Male,18974,College,United Kingdom,Single,0,97.21,1,97.21,2
16821.0,46,Male,40690,PhD,United Kingdom,Single,4,71.65,1,71.65,2
16822.0,75,Other,74370,Bachelor,United Kingdom,Single,3,46.68,3,15.56,1
16823.0,71,Other,17154,College,United Kingdom,Married,1,506.1,8,63.26,4
16824.0,36,Other,18168,Bachelor,United Kingdom,Married,2,120.06,3,40.02,2
16825.0,65,Male,65696,PhD,United Kingdom,Married,2,198.17,5,39.63,3
16826.0,77,Male,88140,PhD,United Kingdom,Single,4,87.67,1,87.67,2
16827.0,19,Other,39454,PhD,United Kingdom,Married,2,75.48,5,15.1,2
16828.0,22,Other,68529,High School,United Kingdom,Married,4,30.0,2,15.0,1
16829.0,54,Other,62021,PhD,United Kingdom,Single,1,106.31,2,53.16,2
16830.0,35,Female,36004,Bachelor,United Kingdom,Single,4,228.18,5,45.64,3
16831.0,42,Other,61182,Bachelor,United Kingdom,Single,3,16.7,1,16.7,1
16832.0,43,Male,32582,PhD,United Kingdom,Single,2,115.49,5,23.1,2
16833.0,61,Other,96110,High School,United Kingdom,Married,2,624.18,6,104.03,4
16834.0,30,Other,75322,Master,United Kingdom,Single,3,70.37,2,35.18,2
16835.0,52,Female,39838,PhD,United Kingdom,Married,0,377.68,10,37.77,3
16836.0,39,Male,35458,College,United Kingdom,Married,3,103.17,4,25.79,2
16837.0,74,Other,53925,College,United Kingdom,Married,4,696.76,12,58.06,4
16838.0,68,Female,87575,High School,United Kingdom,Single,2,425.88,6,70.98,3
16839.0,27,Other,41929,Master,United Kingdom,Married,3,1227.42,51,24.07,4
16840.0,54,Female,54850,PhD,United Kingdom,Married,3,35.69,3,11.9,1
16841.0,61,Female,67529,Master,United Kingdom,Single,4,388.02,14,27.72,3
16842.0,59,Female,60849,High School,United Kingdom,Single,2,202.9,4,50.72,3
16843.0,24,Female,96273,Master,United Kingdom,Married,2,1222.06,38,32.16,4
16844.0,35,Male,37592,PhD,United Kingdom,Married,4,103.45,2,51.72,2
16845.0,49,Female,31614,Bachelor,United Kingdom,Single,0,68.86,1,68.86,2
16846.0,76,Male,32060,High School,United Kingdom,Single,4,127.59,3,42.53,2
16847.0,68,Male,44563,High School,United Kingdom,Single,2,180.54,2,90.27,3
16848.0,65,Other,68171,College,United Kingdom,Single,2,211.64,4,52.91,3
16849.0,62,Male,41480,College,United Kingdom,Single,3,40.84,1,40.84,1
16850.0,24,Other,58083,High School,United Kingdom,Married,0,40.3,1,40.3,1
16851.0,68,Male,46664,PhD,United Kingdom,Married,4,39.27,3,13.09,1
16852.0,34,Male,61659,College,United Kingdom,Single,2,74.84,2,37.42,2
16853.0,48,Male,99139,High School,United Kingdom,Married,4,13.5,1,13.5,1
16854.0,46,Male,35835,College,United Kingdom,Single,1,188.64,2,94.32,3
16855.0,29,Other,25428,College,United Kingdom,Single,0,71.05,2,35.52,2
16856.0,50,Male,40002,Master,United Kingdom,Single,0,54.33,3,18.11,1
16857.0,56,Other,84376,Master,United Kingdom,Single,0,28.65,1,28.65,1
16858.0,43,Male,88389,Master,United Kingdom,Married,2,644.61,16,40.29,4
16859.0,56,Female,77023,College,United Kingdom,Married,1,346.7,10,34.67,3
16860.0,47,Other,39713,High School,United Kingdom,Single,4,242.35,4,60.59,3
16861.0,20,Female,93830,Bachelor,United Kingdom,Single,2,138.84,6,23.14,2
16862.0,37,Other,54501,PhD,United Kingdom,Married,3,82.56,4,20.64,2
16863.0,30,Male,55627,PhD,United Kingdom,Single,1,105.75,5,21.15,2
16864.0,36,Other,84050,PhD,United Kingdom,Married,1,38.0,2,19.0,1
16865.0,18,Male,34539,Master,United Kingdom,Single,3,25.37,1,25.37,1
16866.0,59,Other,89258,College,United Kingdom,Single,1,41.89,3,13.96,1
16867.0,40,Male,59152,College,United Kingdom,Single,3,9.17,1,9.17,1
16868.0,35,Other,31088,High School,United Kingdom,Single,3,227.86,3,75.95,3
16869.0,60,Female,36943,High School,United Kingdom,Married,0,299.19,5,59.84,3
16870.0,22,Other,22218,Master,United Kingdom,Married,2,77.96,1,77.96,2
16871.0,22,Other,51402,Master,United Kingdom,Single,1,507.55,7,72.51,4
16872.0,36,Other,22380,Bachelor,United Kingdom,Married,0,120.28,6,20.05,2
16873.0,23,Male,61483,Master,United Kingdom,Single,0,1578.7,17,92.86,4
16874.0,32,Female,25693,Bachelor,United Kingdom,Married,1,110.82,1,110.82,2
16875.0,28,Male,31908,High School,United Kingdom,Single,1,966.74,20,48.34,4
16876.0,68,Female,91599,High School,United Kingdom,Single,3,63.55,1,63.55,1
16877.0,47,Other,53365,Bachelor,United Kingdom,Single,4,401.6,6,66.93,3
16878.0,37,Male,62369,PhD,United Kingdom,Married,0,9.5,2,4.75,1
16879.0,52,Male,43880,PhD,United Kingdom,Single,4,140.96,2,70.48,2
16880.0,21,Other,61156,Master,United Kingdom,Single,4,701.32,8,87.66,4
16881.0,26,Male,56602,Bachelor,United Kingdom,Married,1,0.72,1,0.72,1
16882.0,44,Female,91464,Master,United Kingdom,Married,0,107.92,3,35.97,2
16883.0,36,Male,15965,High School,United Kingdom,Single,0,1045.44,20,52.27,4
16884.0,22,Other,31562,PhD,United Kingdom,Married,4,333.66,4,83.42,3
16885.0,25,Other,79280,College,United Kingdom,Single,4,442.75,4,110.69,3
16886.0,60,Male,74732,College,United Kingdom,Married,0,61.4,2,30.7,1
16887.0,47,Female,41036,College,United Kingdom,Married,2,252.57,3,84.19,3
16888.0,53,Other,58075,Master,United Kingdom,Single,2,222.63,3,74.21,3
16889.0,33,Female,80055,Bachelor,United Kingdom,Married,2,619.23,6,103.2,4
16890.0,64,Male,51925,Master,United Kingdom,Single,3,36.94,3,12.31,1
16891.0,63,Other,94209,College,United Kingdom,Married,1,1629.91,11,148.17,4
16892.0,21,Male,81283,Bachelor,United Kingdom,Married,0,497.8,9,55.31,4
16893.0,76,Female,49329,Bachelor,United Kingdom,Married,4,330.26,2,165.13,3
16894.0,21,Female,52724,Bachelor,United Kingdom,Married,2,925.34,5,185.07,4
16895.0,24,Female,50125,Master,United Kingdom,Single,0,512.46,5,102.49,4
16896.0,20,Other,13233,Master,United Kingdom,Married,3,103.95,1,103.95,2
16897.0,55,Other,15638,Bachelor,United Kingdom,Married,3,226.44,3,75.48,3
16898.0,42,Other,65454,High School,United Kingdom,Single,3,625.84,6,104.31,4
16899.0,73,Female,25846,PhD,United Kingdom,Married,2,570.19,8,71.27,4
16900.0,77,Other,55915,High School,United Kingdom,Married,3,854.46,5,170.89,4
16901.0,53,Female,73886,PhD,United Kingdom,Single,2,140.89,1,140.89,2
16902.0,21,Other,93041,Bachelor,United Kingdom,Single,0,170.07,1,170.07,2
16903.0,25,Male,33523,High School,United Kingdom,Married,1,438.84,4,109.71,3
16904.0,45,Male,38503,Master,United Kingdom,Single,3,2607.2,21,124.15,4
16905.0,68,Female,23780,Master,United Kingdom,Single,2,1312.67,20,65.63,4
16906.0,20,Female,29414,Bachelor,United Kingdom,Single,4,758.48,7,108.35,4
16907.0,66,Male,91055,Master,United Kingdom,Single,1,919.9,9,102.21,4
16908.0,25,Female,63967,High School,United Kingdom,Married,2,83.39,2,41.7,2
16909.0,28,Female,59972,Master,United Kingdom,Married,4,65.8,2,32.9,1
16910.0,63,Other,95073,PhD,United Kingdom,Single,4,1188.85,8,148.61,4
16911.0,77,Other,73967,College,United Kingdom,Single,0,85.05,3,28.35,2
16912.0,66,Other,20355,High School,United Kingdom,Single,1,778.17,18,43.23,4
16913.0,75,Female,22118,High School,United Kingdom,Single,1,67.1,3,22.37,2
16914.0,23,Other,81441,PhD,United Kingdom,Married,0,100.69,1,100.69,2
16915.0,70,Other,64084,PhD,United Kingdom,Single,0,814.86,11,74.08,4
16916.0,58,Other,62397,College,United Kingdom,Married,3,637.46,4,159.36,4
16917.0,40,Female,47046,College,United Kingdom,Married,3,275.89,3,91.96,3
16918.0,70,Other,31993,College,United Kingdom,Married,4,1018.22,19,53.59,4
16919.0,61,Other,22268,Master,United Kingdom,Married,4,1932.95,28,69.03,4
16920.0,19,Female,87525,College,United Kingdom,Married,3,124.65,1,124.65,2
16921.0,24,Female,11836,PhD,United Kingdom,Single,4,261.94,3,87.31,3
16922.0,46,Other,70190,Bachelor,United Kingdom,Married,1,369.44,1,369.44,3
16923.0,23,Female,81220,PhD,United Kingdom,Single,0,3476.37,41,84.79,4
16924.0,58,Other,45222,PhD,United Kingdom,Single,1,271.91,4,67.98,3
16925.0,28,Male,81152,PhD,United Kingdom,Married,0,42.96,1,42.96,1
16926.0,25,Male,28198,High School,United Kingdom,Married,1,733.41,6,122.24,4
16927.0,47,Female,80570,Bachelor,United Kingdom,Single,3,17.44,3,5.81,1
16928.0,54,Male,12101,Master,United Kingdom,Single,0,993.01,33,30.09,4
16929.0,36,Other,84033,Master,United Kingdom,Single,1,160.13,7,22.88,2
16930.0,65,Female,12138,College,United Kingdom,Married,4,87.74,3,29.25,2
16931.0,78,Female,33976,Bachelor,United Kingdom,Single,1,2082.9,23,90.56,4
16932.0,77,Female,62045,Master,United Kingdom,Single,0,332.8,3,110.93,3
16933.0,20,Other,13848,High School,United Kingdom,Married,3,988.88,16,61.8,4
16934.0,59,Female,24639,College,United Kingdom,Married,0,573.46,7,81.92,4
16935.0,47,Other,78093,High School,United Kingdom,Married,3,143.88,3,47.96,2
16936.0,50,Male,30364,Bachelor,United Kingdom,Married,1,265.83,2,132.92,3
16937.0,67,Female,86760,College,United Kingdom,Married,2,101.45,1,101.45,2
16938.0,78,Male,80127,PhD,United Kingdom,Single,0,2212.02,10,221.2,4
16939.0,70,Other,26023,Master,United Kingdom,Single,0,145.23,3,48.41,2
16940.0,43,Male,84533,PhD,United Kingdom,Married,0,1306.59,11,118.78,4
16941.0,54,Female,36633,High School,United Kingdom,Married,1,5.5,1,5.5,1
16942.0,37,Male,26673,Bachelor,United Kingdom,Single,1,849.7,10,84.97,4
16943.0,50,Female,30472,College,United Kingdom,Single,2,1190.66,7,170.09,4
16944.0,71,Male,84332,College,United Kingdom,Married,0,41.28,1,41.28,1
16945.0,45,Male,76434,High School,United Kingdom,Single,0,1001.96,35,28.63,4
16946.0,44,Male,65515,Bachelor,United Kingdom,Single,1,272.07,6,45.34,3
16947.0,74,Male,78750,High School,United Kingdom,Single,0,166.86,10,16.69,2
16948.0,74,Female,32362,Master,United Kingdom,Married,1,79.01,7,11.29,2
16949.0,46,Male,46611,Bachelor,United Kingdom,Married,3,508.8,7,72.69,4
16950.0,63,Male,68899,Master,United Kingdom,Married,0,389.54,12,32.46,3
16951.0,41,Male,37866,High School,United Kingdom,Married,4,126.1,4,31.52,2
16952.0,36,Female,90568,College,United Kingdom,Single,4,311.88,5,62.38,3
16953.0,23,Male,81678,College,United Kingdom,Single,3,2.08,1,2.08,1
16954.0,19,Male,18165,College,United Kingdom,Married,0,556.02,21,26.48,4
16955.0,39,Female,65684,Master,United Kingdom,Single,3,208.56,9,23.17,3
16956.0,52,Male,23252,High School,United Kingdom,Single,3,84.07,2,42.04,2
16957.0,19,Other,91417,PhD,United Kingdom,Single,2,53.27,2,26.64,1
16958.0,47,Male,95967,Master,United Kingdom,Married,1,181.92,1,181.92,3
16959.0,63,Other,94131,Master,United Kingdom,Married,3,21.05,1,21.05,1
16960.0,52,Male,66938,College,United Kingdom,Single,4,932.79,9,103.64,4
16961.0,32,Male,30099,College,United Kingdom,Single,0,182.92,6,30.49,3
16962.0,60,Female,35542,College,United Kingdom,Married,4,40.24,1,40.24,1
16963.0,48,Other,16222,PhD,United Kingdom,Married,2,23.4,1,23.4,1
16964.0,27,Male,34344,PhD,United Kingdom,Single,1,27.3,2,13.65,1
16965.0,72,Male,11349,Master,United Kingdom,Single,1,60.73,1,60.73,1
16966.0,45,Male,23896,College,United Kingdom,Married,3,42.72,10,4.27,1
16967.0,25,Male,19358,College,United Kingdom,Married,4,23.95,1,23.95,1
16968.0,30,Male,75288,Master,United Kingdom,Single,2,86.91,2,43.46,2
16969.0,47,Other,37368,College,United Kingdom,Single,4,100.05,3,33.35,2
16970.0,54,Female,81280,High School,United Kingdom,Single,4,11.9,1,11.9,1
16971.0,56,Female,65331,High School,United Kingdom,Single,4,443.19,2,221.6,3
16972.0,46,Other,88997,Master,United Kingdom,Single,2,398.9,2,199.45,3
16973.0,67,Female,73107,High School,United Kingdom,Married,4,12.7,1,12.7,1
16974.0,39,Female,63926,Master,United Kingdom,Single,1,42.5,2,21.25,1
16975.0,41,Other,73702,Master,United Kingdom,Married,1,114.85,5,22.97,2
16976.0,55,Female,69589,College,United Kingdom,Married,0,12.01,1,12.01,1
16977.0,38,Male,73613,Master,United Kingdom,Single,4,147.6,4,36.9,2
16978.0,31,Female,40208,Bachelor,United Kingdom,Single,4,220.95,3,73.65,3
16979.0,63,Female,76608,High School,United Kingdom,Married,1,473.23,12,39.44,4
16980.0,58,Male,84901,College,United Kingdom,Married,4,257.0,3,85.67,3
16981.0,68,Other,42352,High School,United Kingdom,Married,4,4620.86,1,4620.86,4
16982.0,59,Male,75464,College,United Kingdom,Single,2,53.97,1,53.97,1
16983.0,72,Other,66199,College,United Kingdom,Married,2,735.73,12,61.31,4
16984.0,19,Male,58535,College,United Kingdom,Married,4,4391.15,19,231.11,4
16985.0,26,Other,57646,College,United Kingdom,Single,1,2360.41,26,90.78,4
16986.0,76,Male,48257,Master,United Kingdom,Married,0,707.7,11,64.34,4
16987.0,57,Male,88221,High School,United Kingdom,Married,3,1144.08,12,95.34,4
16988.0,62,Male,46530,PhD,United Kingdom,Single,1,107.14,2,53.57,2
16989.0,27,Other,24065,Master,United Kingdom,Married,0,18.0,6,3.0,1
16990.0,67,Other,57619,PhD,United Kingdom,Married,3,3.44,2,1.72,1
16991.0,35,Other,16340,PhD,United Kingdom,Married,0,169.05,1,169.05,2
16992.0,67,Female,46505,Master,United Kingdom,Married,3,1500.14,15,100.01,4
16993.0,43,Female,71266,Master,United Kingdom,Married,1,233.85,3,77.95,3
16994.0,41,Male,58156,PhD,United Kingdom,Married,3,779.32,1,779.32,4
16995.0,75,Male,22112,Bachelor,United Kingdom,Single,4,2.5,1,2.5,1
16996.0,58,Male,55105,Bachelor,United Kingdom,Single,4,246.45,13,18.96,3
16997.0,75,Male,72385,PhD,United Kingdom,Single,0,23.4,3,7.8,1
16998.0,69,Male,32926,College,United Kingdom,Married,0,27.63,7,3.95,1
16999.0,28,Female,37243,PhD,United Kingdom,Married,1,55.83,2,27.92,1
17000.0,44,Male,61044,PhD,United Kingdom,Married,2,48.92,2,24.46,1
17001.0,31,Female,83418,PhD,United Kingdom,Single,1,806.98,19,42.47,4
17002.0,49,Female,50289,PhD,United Kingdom,Single,2,287.79,8,35.97,3
17003.0,78,Male,46278,PhD,United Kingdom,Married,2,234.0,4,58.5,3
17004.0,39,Other,26117,Bachelor,United Kingdom,Married,3,178.85,4,44.71,3
17005.0,51,Female,29419,High School,United Kingdom,Single,4,44.56,3,14.85,1
17006.0,63,Female,60804,High School,United Kingdom,Married,1,426.12,8,53.26,3
17007.0,19,Other,82015,High School,United Kingdom,Married,4,238.55,8,29.82,3
17008.0,50,Female,29058,PhD,United Kingdom,Married,0,3.39,1,3.39,1
17009.0,61,Other,85179,PhD,United Kingdom,Married,2,19.0,1,19.0,1
17010.0,73,Male,22073,High School,United Kingdom,Married,3,33.0,2,16.5,1
17011.0,24,Male,63662,Master,United Kingdom,Married,2,47.03,4,11.76,1
17012.0,52,Male,38346,College,United Kingdom,Single,4,89.04,1,89.04,2
17013.0,48,Female,68069,Bachelor,United Kingdom,Single,3,3224.76,2,1612.38,4
17014.0,64,Other,44117,College,United Kingdom,Married,2,221.23,4,55.31,3
17015.0,44,Other,34477,College,United Kingdom,Single,0,307.52,3,102.51,3
17016.0,56,Female,29257,PhD,United Kingdom,Married,4,154.51,1,154.51,2
17017.0,54,Other,52239,High School,United Kingdom,Single,1,6664.95,41,162.56,4
17018.0,35,Female,18754,PhD,United Kingdom,Single,1,215.82,6,35.97,3
17019.0,66,Female,71260,PhD,United Kingdom,Married,2,1458.01,13,112.15,4
17020.0,30,Female,39798,High School,United Kingdom,Single,0,111.79,2,55.9,2
17021.0,70,Male,32041,PhD,United Kingdom,Single,0,139.49,6,23.25,2
17022.0,65,Other,23830,PhD,United Kingdom,Married,1,40.36,2,20.18,1
17023.0,70,Other,51765,PhD,United Kingdom,Single,1,126.93,3,42.31,2
17024.0,57,Female,17082,College,United Kingdom,Single,0,4.15,3,1.38,1
